"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0033046","negative regulation of sister chromatid segregation",0.00342199666663388,13,0.858132298213148,0.744998756204388,1,90103,4,45,1.29337929815257,0.374187539594374,0.705653792124228
"GO:0033048","negative regulation of mitotic sister chromatid segregation",0.00342199666663388,13,0.858132298213148,0.744998756204388,1,90103,4,45,1.29337929815257,0.374187539594374,0.705653792124228
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",0.00342199666663388,13,0.858132298213148,0.744998756204388,1,90103,4,45,1.29337929815257,0.374187539594374,0.705653792124228
"GO:2000816","negative regulation of mitotic sister chromatid separation",0.00342199666663388,13,0.858132298213148,0.744998756204388,1,90103,4,45,1.29337929815257,0.374187539594374,0.705653792124228
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules",0.00243131247485702,9,0.836165431363776,0.746647302659787,1,36299,2,23,1.26526235688838,0.475641423668379,0.74417124997609
"GO:0071331","cellular response to hexose stimulus",0.0163072609431335,67,0.928077534461889,0.746996269036736,1,211601,20,172,1.69192059351353,0.0146068483563074,0.314213086715083
"GO:0045880","positive regulation of smoothened signaling pathway",0.00343012572354492,13,0.856098609989568,0.74788316040614,1,267933,5,41,1.77445330539224,0.148107441556233,0.566743497133125
"GO:0046364","monosaccharide biosynthetic process",0.00731304897276527,29,0.895756553415845,0.747951779447557,1,244910,10,112,1.29915331287646,0.240444985432806,0.649347152433654
"GO:0034612","response to tumor necrosis factor",0.0165480049065795,68,0.928226044261505,0.747972819605983,1,222586,15,200,1.09128878281623,0.401361825141059,0.71007440624806
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly",0.0146705303718383,60,0.923838194798773,0.748568050292901,1,439773,7,111,0.917600177743376,0.647603887097631,0.829276283726171
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",0.0127866100031426,52,0.918625300464955,0.749046175176004,1,189543,16,134,1.73737517662285,0.0215733428346893,0.339803155581003
"GO:0015802","basic amino acid transport",0.00141536806957043,5,0.797978313135485,0.749148393172868,1,103104,2,20,1.45505171042164,0.403997619768798,0.71007440624806
"GO:1900077","negative regulation of cellular response to insulin stimulus",0.00514738591881131,20,0.877675031509945,0.749300445491646,1,328907,4,51,1.14121702778168,0.468449399291996,0.74417124997609
"GO:0070534","protein K63-linked ubiquitination",0.00707944540902752,28,0.893406838029422,0.749523258855092,1,68232,6,82,1.06467198323535,0.498205048368149,0.759038566619865
"GO:0007159","leukocyte cell-cell adhesion",0.0349884267431773,147,0.949037553691984,0.75170133231065,1,293523,32,395,1.17877606920234,0.188790554702631,0.606355979421178
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway",0.00294634397127091,11,0.843334206187678,0.752413287561226,1,63171,1,26,0.559635273239092,0.843164847954812,0.919415004428105
"GO:0002244","hematopoietic progenitor cell differentiation",0.0154016601770011,63,0.92398195692457,0.752824125363943,1,239763,14,167,1.21980382909598,0.258399692512966,0.656724913582535
"GO:0002091","negative regulation of receptor internalization",0.00194086377054361,7,0.814692024483213,0.753777192473222,1,91742,3,16,2.72822195704057,0.0927537091865279,0.516843675211887
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",0.00344771538146084,13,0.851730940380589,0.754049978330793,1,90103,4,46,1.26526235688838,0.39011959063745,0.709508873020114
"GO:1905819","negative regulation of chromosome separation",0.00344771538146084,13,0.851730940380589,0.754049978330793,1,90103,4,46,1.26526235688838,0.39011959063745,0.709508873020114
"GO:0048857","neural nucleus development",0.00517255205822527,20,0.873404858497764,0.756513543761367,1,266756,1,26,0.559635273239092,0.843164847954812,0.919415004428105
"GO:2000319","regulation of T-helper 17 cell differentiation",0.00142926290143524,5,0.790220625951659,0.756574545501786,1,116811,2,23,1.26526235688838,0.475641423668379,0.74417124997609
"GO:0045830","positive regulation of isotype switching",0.0016902420270418,6,0.801849443962769,0.756897066697436,1,143177,3,29,1.50522590733273,0.321244370492911,0.678084915329494
"GO:1903427","negative regulation of reactive oxygen species biosynthetic process",0.00169100692856814,6,0.801486739438485,0.757269520286588,1,734552,1,22,0.661387141100745,0.791407550358737,0.893109298754284
"GO:0060509","type I pneumocyte differentiation",0.00194898623347597,7,0.811296769218453,0.757487420118568,1,192627,1,9,1.61672412269071,0.473214436704022,0.74417124997609
"GO:0000245","spliceosomal complex assembly",0.00370594130117113,14,0.853335822653539,0.757753951464927,1,455290,3,46,0.948946767666286,0.621050714233632,0.81770253598959
"GO:0007422","peripheral nervous system development",0.00831413978168765,33,0.896575972768852,0.757895932499525,1,168324,8,78,1.49236072863758,0.166151376842802,0.586625100161719
"GO:0046466","membrane lipid catabolic process",0.00246036466570369,9,0.826291920322917,0.758612552602601,1,34829,3,37,1.17977165709863,0.472162905234825,0.74417124997609
"GO:0015693","magnesium ion transport",0.00220755943606316,8,0.818593062489539,0.758914100392678,1,96290,1,21,0.692881766867447,0.77599485877638,0.888920869818993
"GO:2000786","positive regulation of autophagosome assembly",0.00195254830075642,7,0.809816706638054,0.759101755440466,1,176274,2,20,1.45505171042164,0.403997619768798,0.71007440624806
"GO:0090659","walking behavior",0.00855929731486045,34,0.89728680812303,0.759165488180279,1,418721,5,54,1.34727010224226,0.312729059645191,0.670073627359443
"GO:1903828","negative regulation of protein localization",0.0213155728181033,88,0.932558622889012,0.759953650543197,1,261832,21,222,1.37640026661506,0.0852571450880497,0.505626637411903
"GO:0061179","negative regulation of insulin secretion involved in cellular response to glucose stimulus",0.00195664931589394,7,0.808119381243277,0.760950711977466,1,226241,2,21,1.38576353373489,0.428433363867786,0.723225381818469
"GO:0016579","protein deubiquitination",0.0071282285424653,28,0.887292670289965,0.761420805025756,1,70681,10,102,1.4265212847271,0.162611271243167,0.583839117906824
"GO:0030858","positive regulation of epithelial cell differentiation",0.0078501615057702,31,0.892017921861486,0.761466541182075,1,175043,5,60,1.21254309201803,0.396099714829287,0.71007440624806
"GO:0051985","negative regulation of chromosome segregation",0.00346986851221872,13,0.846293124271321,0.761671498141207,1,90103,4,48,1.21254309201803,0.421783355764493,0.723225381818469
"GO:0042572","retinol metabolic process",0.00221609116527198,8,0.815441561120453,0.762532115346636,1,106548,3,43,1.01515235610812,0.574696806961685,0.794482645326004
"GO:0031338","regulation of vesicle fusion",0.00446175588530455,17,0.8606639140347,0.763099378273123,1,236978,7,43,2.36868883091895,0.0260583408825911,0.365560839211728
"GO:0033003","regulation of mast cell activation",0.00196178690447924,7,0.806003053063518,0.763252477824773,1,95166,3,28,1.55898397545176,0.301960797948213,0.656724913582535
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",0.00929686767879477,37,0.89899143141119,0.763448216507549,1,204461,10,92,1.58157794611048,0.0997341964673841,0.516843675211887
"GO:0034383","low-density lipoprotein particle clearance",0.00222015921051612,8,0.813947410093409,0.76424350257069,1,57656,2,27,1.07781608179381,0.562520605776711,0.791597653409979
"GO:0043457","regulation of cellular respiration",0.00298084454689778,11,0.833573376630304,0.76517483871188,1,298576,3,52,0.839452909858638,0.702994244282254,0.853449685716247
"GO:0043153","entrainment of circadian clock by photoperiod",0.00170745406977891,6,0.793766376229061,0.765176913238705,1,26377,3,23,1.89789353533257,0.207540910271039,0.615688834501575
"GO:0046578","regulation of Ras protein signal transduction",0.00397786467298454,15,0.851788422285045,0.765789004264188,1,244066,4,51,1.14121702778168,0.468449399291996,0.74417124997609
"GO:0015695","organic cation transport",0.0105064389927016,42,0.9029926708195,0.766681863221848,1,292501,10,129,1.12794706234236,0.394102268091191,0.71007440624806
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated",0.00222602873073439,8,0.811801220013206,0.766697140715389,1,91247,3,22,1.98416142330223,0.189483647076942,0.606355979421178
"GO:0047497","mitochondrion transport along microtubule",0.00222602873073439,8,0.811801220013206,0.766697140715389,1,91247,3,22,1.98416142330223,0.189483647076942,0.606355979421178
"GO:1904892","regulation of receptor signaling pathway via STAT",0.00859563848973491,34,0.893493203163318,0.767107903899373,1,170593,9,91,1.43906213118624,0.172495084287155,0.586625100161719
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",0.0128948360959448,52,0.91091529730719,0.768678454056217,1,189543,16,137,1.699330464726,0.0259675804972429,0.365560839211728
"GO:0050817","coagulation",0.0176196934887922,72,0.923048721868909,0.768721493127781,1,245141,20,192,1.51567886502254,0.0413826388135756,0.408365586312933
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0124257466073568,50,0.908945804474196,0.769671646922683,1,193898,14,101,2.01690336098049,0.00910108862119807,0.282710563448077
"GO:0032728","positive regulation of interferon-beta production",0.00324525605820417,12,0.835262059595977,0.77010297053396,1,429468,3,49,0.890847985972432,0.663834875362426,0.833888113775478
"GO:0099622","cardiac muscle cell membrane repolarization",0.00350212142031443,13,0.838499158533633,0.772477731545047,1,475246,3,30,1.45505171042164,0.340534044357194,0.686489224423375
"GO:0042789","mRNA transcription by RNA polymerase II",0.0032522355648328,12,0.83346953351188,0.772496602826425,1,71977,6,50,1.74606205250597,0.126512602095745,0.53933826322291
"GO:0051306","mitotic sister chromatid separation",0.00399996988749738,15,0.847081145399532,0.772689961996517,1,85818,5,56,1.29915331287646,0.340402690616182,0.686489224423375
"GO:0009119","ribonucleoside metabolic process",0.00198376947098872,7,0.797071563805353,0.772919111386071,1,15927,4,28,2.07864530060234,0.122514426689718,0.534993811038629
"GO:0051589","negative regulation of neurotransmitter transport",0.00146193342818039,5,0.772561187021628,0.773382308093591,1,410986,2,14,2.07864530060234,0.249644538336382,0.649347152433654
"GO:0034381","plasma lipoprotein particle clearance",0.00350571689708684,13,0.837639190562261,0.773661071155974,1,73976,3,45,0.970034473614426,0.605989988781707,0.807424300197452
"GO:0097237","cellular response to toxic substance",0.00718124852700133,28,0.880741686365538,0.773935080495271,1,214583,7,117,0.870543758371921,0.701193700377746,0.853449685716247
"GO:0061299","retina vasculature morphogenesis in camera-type eye",0.0014637634770621,5,0.771595303695176,0.774296907049799,1,67542,2,9,3.23344824538142,0.123168910855716,0.534993811038629
"GO:0044092","negative regulation of molecular function",0.0115003177473474,46,0.903521455215074,0.774398191904554,1,57296,14,133,1.5316333793912,0.0731001488550674,0.486282957758313
"GO:0030318","melanocyte differentiation",0.00524168420985535,20,0.861885592037837,0.775626362264668,1,369897,2,27,1.07781608179381,0.562520605776711,0.791597653409979
