"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0042307","positive regulation of protein import into nucleus",0.00425247750890036,59,3.13401062384023,9.45977031921544e-14,4.19207969886714e-12,445887,5,51,1.4265212847271,0.271872548367478,0.656724913582535,3.13401062384023,"positive regulation of protein import into nucleus",4.19207969886714e-12,11.3775704692378,"mouse_specific"
"GO:0060231","mesenchymal to epithelial transition",0.00194275844041634,38,4.41830070509689,1.33110646697e-13,5.84465646873251e-12,329323,3,17,2.56773831250877,0.107125217933135,0.527165282383947,4.41830070509689,"mesenchymal to epithelial transition",5.84465646873251e-12,11.2332410102709,"mouse_specific"
"GO:1905039","carboxylic acid transmembrane transport",0.0122359740990716,116,2.14145976111622,1.36846898101386e-13,5.95408413012032e-12,360845,16,147,1.58372975283988,0.0454741250810061,0.413225714691663,2.14145976111622,"carboxylic acid transmembrane transport",5.95408413012032e-12,11.2251850331443,"mouse_specific"
"GO:0099170","postsynaptic modulation of chemical synaptic transmission",0.00405935789703953,57,3.1718160377228,1.52560809077382e-13,6.53927766228245e-12,445838,7,37,2.75280053323013,0.0118827146084678,0.305777158041103,3.1718160377228,"postsynaptic modulation of chemical synaptic transmission",6.53927766228245e-12,11.1844702217997,"mouse_specific"
"GO:0030007","intracellular potassium ion homeostasis",0.00147615839857755,33,5.04976835120532,1.53029481440793e-13,6.53927766228245e-12,295482,2,17,1.71182554167252,0.328002138256884,0.678585329355418,5.04976835120532,"intracellular potassium ion homeostasis",6.53927766228245e-12,11.1844702217997,"mouse_specific"
"GO:1903523","negative regulation of blood circulation",0.00268396472419228,45,3.78726930722005,1.61261398077195e-13,6.83006239997747e-12,273870,6,27,3.23344824538142,0.00882438583381731,0.282710563448077,3.78726930722005,"negative regulation of blood circulation",6.83006239997747e-12,11.1655753285524,"mouse_specific"
"GO:0031650","regulation of heat generation",0.000892096297805178,26,6.58342798023261,1.71397921832463e-13,7.19570573587867e-12,480397,4,15,3.8801378944577,0.0164348866148607,0.326087287370147,6.58342798023261,"regulation of heat generation",7.19570573587867e-12,11.1429266051788,"mouse_specific"
"GO:0002118","aggressive behavior",0.00122098065540961,30,5.55012736500437,1.85027411211764e-13,7.70035817443046e-12,180690,3,10,4.36515513126492,0.0269691011154456,0.366548231458448,5.55012736500437,"aggressive behavior",7.70035817443046e-12,11.1134890735858,"mouse_specific"
"GO:2000583","regulation of platelet-derived growth factor receptor-alpha signaling pathway",0.000750096725424695,24,7.22743925473667,2.06987472381855e-13,8.54001761051342e-12,494758,1,5,2.91010342084328,0.2995620335765,0.656724913582535,7.22743925473667,"regulation of platelet-derived growth factor receptor-alpha signaling pathway",8.54001761051342e-12,11.0685412337441,"mouse_specific"
"GO:0009215","purine deoxyribonucleoside triphosphate metabolic process",0.000267411771603701,16,13.5154322381342,2.28559592911805e-13,9.34945480064871e-12,153252,3,9,4.85017236807213,0.0198781366361763,0.335317258064594,13.5154322381342,"purine deoxyribonucleoside triphosphate metabolic process",9.34945480064871e-12,11.0292137136166,"mouse_specific"
"GO:2000851","positive regulation of glucocorticoid secretion",0.000333171762539179,17,11.5258035508397,5.05126369660361e-13,2.04254029685522e-11,284851,2,5,5.82020684168655,0.0410469934113886,0.408365586312933,11.5258035508397,"positive regulation of glucocorticoid secretion",2.04254029685522e-11,10.689829366605,"mouse_specific"
"GO:0033077","T cell differentiation in thymus",0.0073480418987999,81,2.49002594852635,5.07861043304996e-13,2.04254029685522e-11,376664,7,90,1.1317068858835,0.424497939002291,0.723225381818469,2.49002594852635,"T cell differentiation in thymus",2.04254029685522e-11,10.689829366605,"mouse_specific"
"GO:0002361","CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",0.000518332442138799,20,8.71589684767755,7.36217272318346e-13,2.936279887763e-11,315638,3,12,3.6376292760541,0.0446227859960247,0.413225714691663,8.71589684767755,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",2.936279887763e-11,10.5322025496015,"mouse_specific"
"GO:0015813","L-glutamate transmembrane transport",0.00249118668042683,42,3.80832054111507,8.5054827403482e-13,3.36423474341376e-11,306550,6,31,2.81622911694511,0.0173740614875444,0.326087287370147,3.80832054111507,"L-glutamate transmembrane transport",3.36423474341376e-11,10.4731137084115,"mouse_specific"
"GO:0071481","cellular response to X-ray",0.000881352508550055,25,6.40738531782085,8.81925285035459e-13,3.45974951981943e-11,466129,1,11,1.32277428220149,0.543169139620268,0.781937543784891,6.40738531782085,"cellular response to X-ray",3.45974951981943e-11,10.460955342276,"mouse_specific"
"GO:1903825","organic acid transmembrane transport",0.0126137409393925,116,2.07732553705705,9.18628302403875e-13,3.57443500431296e-11,360845,16,151,1.54177664680439,0.0556214492913632,0.437821115616924,2.07732553705705,"organic acid transmembrane transport",3.57443500431296e-11,10.4467925955135,"mouse_specific"
"GO:0032466","negative regulation of cytokinesis",0.000124157584880578,12,21.8322486032503,9.43523523518508e-13,3.6416964383545e-11,69012,1,6,2.42508618403606,0.347713552515212,0.686489224423375,21.8322486032503,"negative regulation of cytokinesis",3.6416964383545e-11,10.4386962586076,"mouse_specific"
