"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0060900","embryonic camera-type eye formation",0.00251006956642402,70,4.57025127639524,1.69951229864583e-24,5.05498689328469e-23,378282,2,9,2.39887352790579,0.200000257110051,0.989455130949648,4.57025127639524,"embryonic camera-type eye formation",5.05498689328469e-23,22.2962799661227,"human_specific"
"GO:0002089","lens morphogenesis in camera-type eye",0.00476851830209961,99,3.40235430855259,1.94793040543817e-24,5.75788869532935e-23,329059,2,18,1.19943676395289,0.506912988109349,0.99014824570132,3.40235430855259,"lens morphogenesis in camera-type eye",5.75788869532935e-23,22.2397367346423,"human_specific"
"GO:0043400","cortisol secretion",0.000293531440428591,28,15.6325995239764,6.75379399600033e-24,1.97185924091813e-22,613048,2,5,4.31797235023041,0.0709617240083788,0.865914986040704,15.6325995239764,"cortisol secretion",1.97185924091813e-22,21.7051240899396,"human_specific"
"GO:0051462","regulation of cortisol secretion",0.000293531440428591,28,15.6325995239764,6.75379399600033e-24,1.97185924091813e-22,613048,2,5,4.31797235023041,0.0709617240083788,0.865914986040704,15.6325995239764,"regulation of cortisol secretion",1.97185924091813e-22,21.7051240899396,"human_specific"
"GO:0097049","motor neuron apoptotic process",0.00146663625533175,53,5.92217517853811,8.66656976253387e-24,2.51489057926212e-22,282450,3,17,1.90498780157224,0.204377893196786,0.989455130949648,5.92217517853811,"motor neuron apoptotic process",2.51489057926212e-22,21.5994809059784,"human_specific"
"GO:0018394","peptidyl-lysine acetylation",0.000364569432953351,30,13.4855541941539,1.0800729234681e-23,3.11519214714224e-22,124748,3,10,3.23847926267281,0.0580231739536048,0.839307856672357,13.4855541941539,"peptidyl-lysine acetylation",3.11519214714224e-22,21.5065151606035,"human_specific"
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell",0.000873751230506615,42,7.877515869,1.18955944740622e-23,3.41030928325673e-22,234153,2,15,1.43932411674347,0.411100294680473,0.99014824570132,7.877515869,"positive regulation of leukocyte adhesion to vascular endothelial cell",3.41030928325673e-22,21.4672062327609,"human_specific"
"GO:0071675","regulation of mononuclear cell migration",0.0103556499516282,157,2.48456342308631,1.23962873383759e-23,3.53257074510964e-22,297167,10,100,1.0794930875576,0.448985684943717,0.99014824570132,2.48456342308631,"regulation of mononuclear cell migration",3.53257074510964e-22,21.4519091319838,"human_specific"
"GO:0051668","localization within membrane",0.0615242494502987,576,1.5342776397824,1.42936396537756e-23,4.04901375668559e-22,260672,54,520,1.12101205246367,0.203857520604142,0.989455130949648,1.5342776397824,"localization within membrane",4.04901375668559e-22,21.3926507476963,"human_specific"
"GO:0070979","protein K11-linked ubiquitination",0.00276269693273621,72,4.27097517997105,1.68948646049814e-23,4.75755388491755e-22,450641,5,32,1.68670794930876,0.169880637847164,0.983530359506876,4.27097517997105,"protein K11-linked ubiquitination",4.75755388491755e-22,21.3226162841151,"human_specific"
"GO:0019755","one-carbon compound transport",0.00149772491888337,53,5.79924705649244,2.19113615467175e-23,6.13295376991455e-22,248257,3,20,1.61923963133641,0.281281701412651,0.99014824570132,5.79924705649244,"one-carbon compound transport",6.13295376991455e-22,21.2123303090035,"human_specific"
"GO:0019433","triglyceride catabolic process",0.00137889247455737,51,6.0613250066829,2.20368794842485e-23,6.13295376991455e-22,125867,6,24,2.69873271889401,0.0195885912185658,0.658672887152463,6.0613250066829,"triglyceride catabolic process",6.13295376991455e-22,21.2123303090035,"human_specific"
"GO:0002690","positive regulation of leukocyte chemotaxis",0.00843067072656727,137,2.66309240666545,2.23751278514366e-23,6.1908856654062e-22,303938,9,76,1.27834707737085,0.269424354991725,0.99014824570132,2.66309240666545,"positive regulation of leukocyte chemotaxis",6.1908856654062e-22,21.2082472165559,"human_specific"
"GO:0072657","protein localization to membrane",0.0430779770171768,434,1.65105760510387,2.48415292230458e-23,6.83357442615461e-22,288184,36,340,1.14299268094335,0.221022767616001,0.99014824570132,1.65105760510387,"protein localization to membrane",6.83357442615461e-22,21.16535207121,"human_specific"
"GO:2000353","positive regulation of endothelial cell apoptotic process",0.00163462906750591,55,5.51405722322715,3.28961700082515e-23,8.99729155570512e-22,163903,4,15,2.87864823348694,0.0436724570795268,0.790255601678585,5.51405722322715,"positive regulation of endothelial cell apoptotic process",8.99729155570512e-22,21.0458882060538,"human_specific"
"GO:0021702","cerebellar Purkinje cell differentiation",0.0018302207695925,58,5.19340642367248,3.75720529015833e-23,1.02174514147792e-21,247736,4,10,4.31797235023041,0.00975438162571642,0.630640245446622,5.19340642367248,"cerebellar Purkinje cell differentiation",1.02174514147792e-21,20.9906574187344,"human_specific"
"GO:0034453","microtubule anchoring",0.0014724971295272,52,5.78730916450196,6.16610095819892e-23,1.66729968523117e-21,219944,1,19,0.568154256609265,0.842489779018684,0.99950884189564,5.78730916450196,"microtubule anchoring",1.66729968523117e-21,20.7779863318189,"human_specific"
"GO:0097009","energy homeostasis",0.0089398273044375,141,2.58474545285285,7.25306557293461e-23,1.95013215037264e-21,325372,8,73,1.1830061233508,0.363925198152198,0.99014824570132,2.58474545285285,"energy homeostasis",1.95013215037264e-21,20.7099359577488,"human_specific"
"GO:0006869","lipid transport",0.0312855495638693,338,1.77051947729477,8.24020800564953e-23,2.20309830892619e-21,234987,41,315,1.40505449491625,0.0161772204349989,0.658672887152463,1.77051947729477,"lipid transport",2.20309830892619e-21,20.6569661228803,"human_specific"
"GO:0051101","regulation of DNA binding",0.00453536638565545,93,3.36045719914489,1.07293400020905e-22,2.85256586982953e-21,307403,4,32,1.349366359447,0.344171748708732,0.99014824570132,3.36045719914489,"regulation of DNA binding",2.85256586982953e-21,20.5447643183127,"human_specific"
"GO:1900744","regulation of p38MAPK cascade",0.00497211950530547,98,3.23007282479218,1.20698296233498e-22,3.19112884319564e-21,386628,5,28,1.92766622778144,0.111598754651662,0.934967825305045,3.23007282479218,"regulation of p38MAPK cascade",3.19112884319564e-21,20.4960556606265,"human_specific"
"GO:0030049","muscle filament sliding",0.000295089656558627,27,14.9946928423866,1.2148407919086e-22,3.19415874513426e-21,352824,2,13,1.66075859624247,0.342367109111035,0.99014824570132,14.9946928423866,"muscle filament sliding",3.19415874513426e-21,20.4956435038448,"human_specific"
"GO:0007263","nitric oxide mediated signal transduction",0.00325796647228686,77,3.87321772986563,1.56375720296704e-22,4.08896732358248e-21,214850,5,18,2.99859190988223,0.0208345081101948,0.658672887152463,3.87321772986563,"nitric oxide mediated signal transduction",4.08896732358248e-21,20.3883863600362,"human_specific"
"GO:0021694","cerebellar Purkinje cell layer formation",0.00191092555669275,58,4.97407147455339,2.84434323514725e-22,7.39684669730369e-21,247736,4,11,3.92542940930038,0.0142186864483527,0.638365366110477,4.97407147455339,"cerebellar Purkinje cell layer formation",7.39684669730369e-21,20.1309533821369,"human_specific"
"GO:0034162","toll-like receptor 9 signaling pathway",0.00100689899741222,43,6.99858664755761,2.96414237184438e-22,7.66649649326488e-21,385296,2,13,1.66075859624247,0.342367109111035,0.99014824570132,6.99858664755761,"toll-like receptor 9 signaling pathway",7.66649649326488e-21,20.1154030586398,"human_specific"
"GO:0015748","organophosphate ester transport",0.0122971097891974,172,2.29220361516776,3.43407101624095e-22,8.83391565745443e-21,196587,19,123,1.6675096474467,0.0181576501605686,0.658672887152463,2.29220361516776,"organophosphate ester transport",8.83391565745443e-21,20.0538467515206,"human_specific"
"GO:0046627","negative regulation of insulin receptor signaling pathway",0.00205559961944579,60,4.78344206635911,3.60800141889349e-22,9.23144018952372e-21,379004,3,29,1.11671698712856,0.511416392132716,0.99014824570132,4.78344206635911,"negative regulation of insulin receptor signaling pathway",9.23144018952372e-21,20.0347305397573,"human_specific"
"GO:0010792","DNA double-strand break processing involved in repair via single-strand annealing",0.000190501379277975,23,19.7859773820606,3.90342787893429e-22,9.93391084269963e-21,179942,3,6,5.39746543778802,0.0128034069825447,0.630640245446622,19.7859773820606,"DNA double-strand break processing involved in repair via single-strand annealing",9.93391084269963e-21,20.002879742136,"human_specific"
"GO:0034374","low-density lipoprotein particle remodeling",0.000247537043503584,25,16.5511283215045,4.34741291398346e-22,1.100496705194e-20,189134,2,11,1.96271470465019,0.27128223259496,0.99014824570132,16.5511283215045,"low-density lipoprotein particle remodeling",1.100496705194e-20,19.9584112533543,"human_specific"
"GO:0022614","membrane to membrane docking",0.000497290717004866,32,10.5455059907772,5.02798824627042e-22,1.26604211978841e-20,323809,1,5,2.15898617511521,0.384998754835808,0.99014824570132,10.5455059907772,"membrane to membrane docking",1.26604211978841e-20,19.8975518455924,"human_specific"
"GO:1903765","negative regulation of potassium ion export across plasma membrane",0.000220147116679125,24,17.8659468078896,5.0902442711295e-22,1.27497223612133e-20,178014,2,5,4.31797235023041,0.0709617240083788,0.865914986040704,17.8659468078896,"negative regulation of potassium ion export across plasma membrane",1.27497223612133e-20,19.8944992723521,"human_specific"
"GO:0035360","positive regulation of peroxisome proliferator activated receptor signaling pathway",0.00102805741077098,43,6.85454898228256,6.39707775566688e-22,1.59391063032559e-20,325252,1,7,1.54213298222515,0.493704230021401,0.99014824570132,6.85454898228256,"positive regulation of peroxisome proliferator activated receptor signaling pathway",1.59391063032559e-20,19.7975360329051,"human_specific"
"GO:0015793","glycerol transmembrane transport",0.000462504217429047,31,10.9843355996162,6.9201175940904e-22,1.71525206407689e-20,200325,1,7,1.54213298222515,0.493704230021401,0.99014824570132,10.9843355996162,"glycerol transmembrane transport",1.71525206407689e-20,19.7656720493858,"human_specific"
"GO:0038066","p38MAPK cascade",0.007914537753879,128,2.65040481120325,8.98593908728003e-22,2.2157556536977e-20,338076,7,47,1.60775566231984,0.140366249865533,0.93904795560145,2.65040481120325,"p38MAPK cascade",2.2157556536977e-20,19.6544781338812,"human_specific"
"GO:1903588","negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",0.000354105065902049,28,12.9584688211871,9.05656184903823e-22,2.22165865152438e-20,214427,3,5,6.47695852534562,0.00687353936422432,0.593459655344574,12.9584688211871,"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",2.22165865152438e-20,19.6533226677837,"human_specific"
"GO:0070229","negative regulation of lymphocyte apoptotic process",0.00320326362874148,75,3.83704044955237,9.24833226634192e-22,2.25706734643699e-20,388695,4,29,1.48895598283807,0.279193199564281,0.99014824570132,3.83704044955237,"negative regulation of lymphocyte apoptotic process",2.25706734643699e-20,19.6464554822383,"human_specific"
"GO:0021692","cerebellar Purkinje cell layer morphogenesis",0.00196572972932174,58,4.83539530371764,1.05953487293041e-21,2.57261554095704e-20,247736,4,13,3.32151719248493,0.0265312970249291,0.670424102084136,4.83539530371764,"cerebellar Purkinje cell layer morphogenesis",2.57261554095704e-20,19.5896251111532,"human_specific"
"GO:1902414","protein localization to cell junction",0.0140918901488613,187,2.17470400450161,1.36102975247588e-21,3.28788862539731e-20,314687,13,94,1.49291597215413,0.0927678453985272,0.901694242270543,2.17470400450161,"protein localization to cell junction",3.28788862539731e-20,19.4830829022617,"human_specific"
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.000400153955356459,29,11.8767791425094,1.77332587637193e-21,4.26225143719899e-20,80438,3,7,4.62639894667544,0.0208757764181185,0.658672887152463,11.8767791425094,"negative regulation of cyclin-dependent protein serine/threonine kinase activity",4.26225143719899e-20,19.3703609341227,"human_specific"
"GO:0015791","polyol transmembrane transport",0.000478320111148908,31,10.6211330489028,1.78857814488886e-21,4.27730823694778e-20,200325,1,8,1.349366359447,0.540628852210477,0.99014824570132,10.6211330489028,"polyol transmembrane transport",4.27730823694778e-20,19.3688294519218,"human_specific"
"GO:0006570","tyrosine metabolic process",0.000961825569269269,41,6.98578692821062,2.88469792430408e-21,6.86413871088156e-20,504951,1,10,1.0794930875576,0.621842193120126,0.99014824570132,6.98578692821062,"tyrosine metabolic process",6.86413871088156e-20,19.1634139488246,"human_specific"
"GO:0046626","regulation of insulin receptor signaling pathway",0.00367161746157892,80,3.57075750007294,2.91020764074017e-21,6.89038714541417e-20,318395,4,47,0.91871752132562,0.644523544177286,0.99950884189564,3.57075750007294,"regulation of insulin receptor signaling pathway",6.89038714541417e-20,19.1617563760033,"human_specific"
"GO:0006896","Golgi to vacuole transport",0.000532467671316158,32,9.84882748349785,3.64378945608697e-21,8.58455149580094e-20,420813,3,16,2.02404953917051,0.179911754844501,0.986405577540299,9.84882748349785,"Golgi to vacuole transport",8.58455149580094e-20,19.0662823898434,"human_specific"
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",0.0136816267034218,182,2.18002486911845,3.68677673935644e-21,8.64303965645188e-20,306475,11,91,1.30488175419051,0.219767021970053,0.99014824570132,2.18002486911845,"regulation of postsynaptic membrane neurotransmitter receptor levels",8.64303965645188e-20,19.0633334943424,"human_specific"
"GO:0070294","renal sodium ion absorption",0.00259508151510452,66,4.1679329907053,3.88915016434221e-21,9.07277727063949e-20,491038,1,16,0.674683179723502,0.789076337273542,0.99950884189564,4.1679329907053,"renal sodium ion absorption",9.07277727063949e-20,19.0422597505709,"human_specific"
"GO:0045780","positive regulation of bone resorption",0.00202353279247381,58,4.69727020826794,4.03935507079655e-21,9.37721501557112e-20,401182,1,12,0.89957757296467,0.688706688011807,0.99950884189564,4.69727020826794,"positive regulation of bone resorption",9.37721501557112e-20,19.0279261256892,"human_specific"
"GO:0046513","ceramide biosynthetic process",0.00662747825155865,113,2.79420283486609,4.57041507033549e-21,1.05585462717119e-19,315954,5,56,0.963833113890718,0.60195654118843,0.99014824570132,2.79420283486609,"ceramide biosynthetic process",1.05585462717119e-19,18.9763958724873,"human_specific"
"GO:0070482","response to oxygen levels",0.0286055736418212,309,1.77025412403885,6.19597971398647e-21,1.42447668883389e-19,223871,26,246,1.14092765351617,0.267599315113772,0.99014824570132,1.77025412403885,"response to oxygen levels",1.42447668883389e-19,18.8463446534751,"human_specific"
"GO:0003010","voluntary skeletal muscle contraction",7.90812700052321e-05,17,35.229224471688,7.2824878055607e-21,1.65824686443365e-19,65561,3,6,5.39746543778802,0.0128034069825447,0.630640245446622,35.229224471688,"voluntary skeletal muscle contraction",1.65824686443365e-19,18.7803508152329,"human_specific"
"GO:0014721","twitch skeletal muscle contraction",7.90812700052321e-05,17,35.229224471688,7.2824878055607e-21,1.65824686443365e-19,65561,3,6,5.39746543778802,0.0128034069825447,0.630640245446622,35.229224471688,"twitch skeletal muscle contraction",1.65824686443365e-19,18.7803508152329,"human_specific"
"GO:0015855","pyrimidine nucleobase transport",0.000503810905770951,31,10.0837466642459,7.70167495148665e-21,1.74534624257738e-19,200325,1,6,1.79915514592934,0.44199032929871,0.99014824570132,10.0837466642459,"pyrimidine nucleobase transport",1.74534624257738e-19,18.758118404622,"human_specific"
"GO:0006687","glycosphingolipid metabolic process",0.00650496643561924,111,2.79644135121176,9.55139311195789e-21,2.15426918577287e-19,285259,9,47,2.06711442298265,0.0266253740899142,0.670424102084136,2.79644135121176,"glycosphingolipid metabolic process",2.15426918577287e-19,18.6667000305684,"human_specific"
"GO:0071830","triglyceride-rich lipoprotein particle clearance",0.000101007082290466,18,29.2044126063532,1.40264759359758e-20,3.1486791971372e-19,117443,1,6,1.79915514592934,0.44199032929871,0.99014824570132,29.2044126063532,"triglyceride-rich lipoprotein particle clearance",3.1486791971372e-19,18.501871585159,"human_specific"
"GO:1904823","purine nucleobase transmembrane transport",0.000516847680491259,31,9.82939796817846,1.57515107405911e-20,3.51931641382504e-19,200325,1,7,1.54213298222515,0.493704230021401,0.99014824570132,9.82939796817846,"purine nucleobase transmembrane transport",3.51931641382504e-19,18.4535416849691,"human_specific"
"GO:0071732","cellular response to nitric oxide",0.00101494632805603,41,6.62016138517331,1.91077003586555e-20,4.24923112181501e-19,217191,2,11,1.96271470465019,0.27128223259496,0.99014824570132,6.62016138517331,"cellular response to nitric oxide",4.24923112181501e-19,18.3716896463642,"human_specific"
"GO:0007056","spindle assembly involved in female meiosis",0.000229069480253767,23,16.4546406508179,2.16597339429067e-20,4.79435692252525e-19,78009,1,6,1.79915514592934,0.44199032929871,0.99014824570132,16.4546406508179,"spindle assembly involved in female meiosis",4.79435692252525e-19,18.3192696374461,"human_specific"
"GO:0032530","regulation of microvillus organization",0.00210498741479271,58,4.5155045748701,2.45869319059565e-20,5.41709300650219e-19,150859,3,11,2.94407205697528,0.0744498567680744,0.881360369052901,4.5155045748701,"regulation of microvillus organization",5.41709300650219e-19,18.2662337079122,"human_specific"
"GO:0036490","regulation of translation in response to endoplasmic reticulum stress",0.000914649450053737,39,6.98775590903837,2.60033072868919e-20,5.70275296674278e-19,176932,2,7,3.0842659644503,0.131706924962567,0.934967825305045,6.98775590903837,"regulation of translation in response to endoplasmic reticulum stress",5.70275296674278e-19,18.2439154408827,"human_specific"
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity",0.000444051966129641,29,10.7026666094813,2.80640250337307e-20,6.12645390529929e-19,80438,3,8,4.04809907834101,0.0311320757566565,0.719211400611303,10.7026666094813,"negative regulation of cyclin-dependent protein kinase activity",6.12645390529929e-19,18.2127908297194,"human_specific"
"GO:0003096","renal sodium ion transport",0.00270132123127212,66,4.00401319737899,2.92489833981551e-20,6.35597771652148e-19,491038,1,19,0.568154256609265,0.842489779018684,0.99950884189564,4.00401319737899,"renal sodium ion transport",6.35597771652148e-19,18.1968176340589,"human_specific"
"GO:0098840","protein transport along microtubule",0.000918397725443993,39,6.95923663815897,2.98334267968099e-20,6.42431122742163e-19,359354,3,12,2.69873271889401,0.0926698858605659,0.901694242270543,6.95923663815897,"protein transport along microtubule",6.42431122742163e-19,18.192173427711,"human_specific"
"GO:0099118","microtubule-based protein transport",0.000918397725443993,39,6.95923663815897,2.98334267968099e-20,6.42431122742163e-19,359354,3,12,2.69873271889401,0.0926698858605659,0.901694242270543,6.95923663815897,"microtubule-based protein transport",6.42431122742163e-19,18.192173427711,"human_specific"
"GO:0048596","embryonic camera-type eye morphogenesis",0.00434227773710954,86,3.24570205102499,3.41815484362174e-20,7.32747698234047e-19,354472,3,18,1.79915514592934,0.229540358505168,0.99014824570132,3.24570205102499,"embryonic camera-type eye morphogenesis",7.32747698234047e-19,18.1350455371281,"human_specific"
"GO:0046068","cGMP metabolic process",0.00234364532846399,61,4.26545871283976,3.95702862055677e-20,8.44461847768146e-19,279579,4,14,3.0842659644503,0.0344851664855999,0.759550934465851,4.26545871283976,"cGMP metabolic process",8.44461847768146e-19,18.0734199667893,"human_specific"
"GO:0050901","leukocyte tethering or rolling",0.00335749550101121,74,3.61196952179217,4.67095763266451e-20,9.91895500419487e-19,272923,3,26,1.24556894718185,0.437723799107608,0.99014824570132,3.61196952179217,"leukocyte tethering or rolling",9.91895500419487e-19,18.0035340798436,"human_specific"
"GO:0032528","microvillus organization",0.00235211598950151,61,4.25009754226514,4.689566875276e-20,9.91895500419487e-19,146579,5,18,2.99859190988223,0.0208345081101948,0.658672887152463,4.25009754226514,"microvillus organization",9.91895500419487e-19,18.0035340798436,"human_specific"
"GO:0010876","lipid localization",0.0329215981392486,340,1.69248880369456,5.20182996908595e-20,1.09537649658761e-18,233800,43,329,1.41088762203577,0.0131374377110778,0.630640245446622,1.69248880369456,"lipid localization",1.09537649658761e-18,17.9604365819318,"human_specific"
"GO:0048193","Golgi vesicle transport",0.0218921696784237,250,1.87145332396704,5.57334865056012e-20,1.16843904088175e-18,276855,22,233,1.01926385949645,0.49564310228846,0.99014824570132,1.87145332396704,"Golgi vesicle transport",1.16843904088175e-18,17.9323939404384,"human_specific"
"GO:0072584","caveolin-mediated endocytosis",0.000240221984370588,23,15.6907203623402,6.05825749700878e-20,1.26452839597653e-18,178900,2,6,3.59831029185868,0.100040882521296,0.901694242270543,15.6907203623402,"caveolin-mediated endocytosis",1.26452839597653e-18,17.898071413787,"human_specific"
"GO:0016114","terpenoid biosynthetic process",0.00130058851121123,45,5.67022636665355,9.81638701147316e-20,2.04000811299567e-18,236991,4,15,2.87864823348694,0.0436724570795268,0.790255601678585,5.67022636665355,"terpenoid biosynthetic process",2.04000811299567e-18,17.6903681054063,"human_specific"
"GO:0032480","negative regulation of type I interferon production",0.00130537799922941,45,5.64942206226086,1.12590406610286e-19,2.32964236981891e-18,97383,7,31,2.4375650364204,0.0208992658037449,0.658672887152463,5.64942206226086,"negative regulation of type I interferon production",2.32964236981891e-18,17.6327107436672,"human_specific"
"GO:0031076","embryonic camera-type eye development",0.00578999517700583,101,2.85871571119827,1.18785253419655e-19,2.44718190919539e-18,325860,4,28,1.54213298222515,0.257944618900942,0.99014824570132,2.85871571119827,"embryonic camera-type eye development",2.44718190919539e-18,17.6113337465357,"human_specific"
"GO:0046461","neutral lipid catabolic process",0.00169340939337538,51,4.93555514115938,1.21729675186853e-19,2.48631555456753e-18,125867,6,31,2.08934145978891,0.0617695436673345,0.865914986040704,4.93555514115938,"neutral lipid catabolic process",2.48631555456753e-18,17.6044437530433,"human_specific"
"GO:0046464","acylglycerol catabolic process",0.00169340939337538,51,4.93555514115938,1.21729675186853e-19,2.48631555456753e-18,125867,6,31,2.08934145978891,0.0617695436673345,0.865914986040704,4.93555514115938,"acylglycerol catabolic process",2.48631555456753e-18,17.6044437530433,"human_specific"
"GO:0035329","hippo signaling",0.00560982350968584,99,2.8921032475528,1.26666952805039e-19,2.57610268546659e-18,364863,7,47,1.60775566231984,0.140366249865533,0.93904795560145,2.8921032475528,"hippo signaling",2.57610268546659e-18,17.5890368296497,"human_specific"
"GO:0002687","positive regulation of leukocyte migration",0.0128814957808416,170,2.16277042660217,1.55044734076971e-19,3.13982080626513e-18,279200,11,113,1.05083397903838,0.478274296585587,0.99014824570132,2.16277042660217,"positive regulation of leukocyte migration",3.13982080626513e-18,17.5030951369812,"human_specific"
"GO:0033275","actin-myosin filament sliding",0.000394334513497408,27,11.2208762094344,1.70700183139401e-19,3.44221259135766e-18,352824,2,15,1.43932411674347,0.411100294680473,0.99014824570132,11.2208762094344,"actin-myosin filament sliding",3.44221259135766e-18,17.4631623111141,"human_specific"
"GO:1905564","positive regulation of vascular endothelial cell proliferation",0.000659105157188295,33,8.20515948207311,1.9325783815557e-19,3.88065000752049e-18,152032,3,12,2.69873271889401,0.0926698858605659,0.901694242270543,8.20515948207311,"positive regulation of vascular endothelial cell proliferation",3.88065000752049e-18,17.4110955241388,"human_specific"
"GO:0018126","protein hydroxylation",0.000916445451766622,38,6.79523957749251,1.95545655032517e-19,3.91009148025104e-18,334271,1,13,0.830379298121234,0.717568319586871,0.99950884189564,6.79523957749251,"protein hydroxylation",3.91009148025104e-18,17.4078130817593,"human_specific"
"GO:0003014","renal system process",0.0127122518922486,168,2.16578124543649,2.225125180492e-19,4.43069905186671e-18,318016,10,106,1.01838970524302,0.524739783896358,0.99014824570132,2.16578124543649,"renal system process",4.43069905186671e-18,17.3535277477234,"human_specific"
"GO:0051045","negative regulation of membrane protein ectodomain proteolysis",0.000677683056551365,33,7.980224498614,4.33645416010213e-19,8.59882722830251e-18,317602,2,6,3.59831029185868,0.100040882521296,0.901694242270543,7.980224498614,"negative regulation of membrane protein ectodomain proteolysis",8.59882722830251e-18,17.0655607770132,"human_specific"
"GO:1901379","regulation of potassium ion transmembrane transport",0.00856970143489098,128,2.44777826867169,4.81080051257988e-19,9.49983387525629e-18,393120,7,52,1.45316377171216,0.202882700103278,0.989455130949648,2.44777826867169,"regulation of potassium ion transmembrane transport",9.49983387525629e-18,17.0222839892049,"human_specific"
"GO:0032534","regulation of microvillus assembly",0.00196432643410174,54,4.50513589212614,5.30042143100259e-19,1.04234320620419e-17,154026,2,8,2.69873271889401,0.16523187469787,0.96365011236172,4.50513589212614,"regulation of microvillus assembly",1.04234320620419e-17,16.9819892599049,"human_specific"
"GO:0042364","water-soluble vitamin biosynthetic process",0.000890389015682346,37,6.81004100770111,5.37892829022076e-19,1.05342879560332e-17,265749,1,7,1.54213298222515,0.493704230021401,0.99014824570132,6.81004100770111,"water-soluble vitamin biosynthetic process",1.05342879560332e-17,16.9773948143242,"human_specific"
"GO:2000318","positive regulation of T-helper 17 type immune response",0.00059176815314811,31,8.58495259241673,6.74511462898763e-19,1.31557379177673e-17,396107,4,13,3.32151719248493,0.0265312970249291,0.670424102084136,8.58495259241673,"positive regulation of T-helper 17 type immune response",1.31557379177673e-17,16.8808847869073,"human_specific"
"GO:1902170","cellular response to reactive nitrogen species",0.00113282402723877,41,5.9312905865862,8.62504277193662e-19,1.67537055312842e-17,217191,2,12,1.79915514592934,0.307004701941839,0.99014824570132,5.9312905865862,"cellular response to reactive nitrogen species",1.67537055312842e-17,16.7758891221312,"human_specific"
"GO:1904064","positive regulation of cation transmembrane transport",0.0119406345234421,159,2.18221489240405,1.04431700512714e-18,2.02028643390247e-17,282311,12,96,1.349366359447,0.176098880572298,0.986405577540299,2.18221489240405,"positive regulation of cation transmembrane transport",2.02028643390247e-17,16.6945870524126,"human_specific"
"GO:0042762","regulation of sulfur metabolic process",0.00151830057742356,47,5.07303545337199,1.11575179543837e-18,2.14974202206121e-17,234360,2,12,1.79915514592934,0.307004701941839,0.99014824570132,5.07303545337199,"regulation of sulfur metabolic process",2.14974202206121e-17,16.6676136540926,"human_specific"
"GO:1901381","positive regulation of potassium ion transmembrane transport",0.00390423706257057,78,3.27405687558512,1.14029349541329e-18,2.18816804220639e-17,430527,2,24,0.89957757296467,0.66558049592999,0.99950884189564,3.27405687558512,"positive regulation of potassium ion transmembrane transport",2.18816804220639e-17,16.6599193290476,"human_specific"
"GO:0009593","detection of chemical stimulus",0.0144126984778922,181,2.05807439974548,1.31492405351985e-18,2.51314199626545e-17,207047,42,297,1.52655588139459,0.00368892208371094,0.499952010749668,2.05807439974548,"detection of chemical stimulus",2.51314199626545e-17,16.5997829724292,"human_specific"
"GO:0051589","negative regulation of neurotransmitter transport",0.000560960058570192,30,8.76429751193989,1.4065067925037e-18,2.67742633021004e-17,181844,2,7,3.0842659644503,0.131706924962567,0.934967825305045,8.76429751193989,"negative regulation of neurotransmitter transport",2.67742633021004e-17,16.57228247001,"human_specific"
"GO:1900077","negative regulation of cellular response to insulin stimulus",0.00246215532112839,60,3.99359114628984,1.63322487237959e-18,3.09662038551972e-17,379004,3,30,1.0794930875576,0.5348292965152,0.99014824570132,3.99359114628984,"negative regulation of cellular response to insulin stimulus",3.09662038551972e-17,16.5091120315108,"human_specific"
"GO:0002837","regulation of immune response to tumor cell",0.00160708151766252,48,4.8947569034584,1.92792195771621e-18,3.64086531617915e-17,181401,3,20,1.61923963133641,0.281281701412651,0.99014824570132,4.8947569034584,"regulation of immune response to tumor cell",3.64086531617915e-17,16.4387953863015,"human_specific"
"GO:0006863","purine nucleobase transport",0.000617453949962149,31,8.22782256197399,2.16591026770363e-18,4.07413713992158e-17,200325,1,9,1.19943676395289,0.58320742659803,0.99014824570132,8.22782256197399,"purine nucleobase transport",4.07413713992158e-17,16.3899643562615,"human_specific"
"GO:0007606","sensory perception of chemical stimulus",0.0150623989450679,186,2.02370215754061,2.26711330550908e-18,4.24771347280226e-17,199783,46,313,1.58647546414217,0.00111537712046308,0.287121606099588,2.02370215754061,"sensory perception of chemical stimulus",4.24771347280226e-17,16.3718447860362,"human_specific"
"GO:0002418","immune response to tumor cell",0.00162294785074844,48,4.84690456897392,2.81293685954473e-18,5.24971235865621e-17,181401,3,22,1.47203602848764,0.333896910921744,0.99014824570132,4.84690456897392,"immune response to tumor cell",5.24971235865621e-17,16.2798644917313,"human_specific"
